inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,,5125 BEISSER DR                              ,PO BOX 30028                                 ,D.BUNCE@CRANERENT.COM                        ,,8/13/14,8/25/14,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"GRIMES, IA 50111                             ","OMAHA, NE 68103-1128                         ",Ph : 986 5701                                ,,,"4,135.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1382.0,UNITED RENTALS                               ,SAME                                         ,BEN                                          ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,5330 NE 22ND ST                              ,                                             ,Ph : 515 265 5608                            ,,1/23/10,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA, IA 50323                     ",                                             ,Fax: 515 265 5689                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1383.0,ATLAS SIGN & AWNING                          ,SAME                                         ,KEVIN MCDONALD                               ,Net 30,4447,Ck #1383,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,26697 GLOUCSTER WAY                          ,                                             ,KEVIN@ATASSIGNAWNING.COM                     ,,1/28/10,4/28/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"LANGLEY,CANADA, BC V4W 3S8, BC V4W3S8        ",                                             ,Ph : 604 856 7983                            ,,,"2,299.50",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 604 856 7625                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1386.0,PARAMOUNT SIGN CONTRACTORS                   ,SAME                                         ,BUTCH BAINBRIDGE                             ,Net 30,4458,Ck #1386,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,2701 ROAD                                    ,                                             ,Ph : 707 485 7555                            ,,2/1/10,4/2/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"REDWOOD VALLEY, CA 95470                     ",                                             ,Fax: 707 485 5081                            ,,,"2,137.83",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1387.0,"SIGNS, SERVICE AND CRANE, INC.               ",SAME                                         ,BILL STOCKDILL                               ,Net 30,4474,Ck #1387,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,165 LEGER ROAD                               ,                                             ,BILLSTOCKDILL@HOTMAIL.COM                    ,,7/30/10,2/17/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"N. HUNTINGDON, PA 15642                      ",                                             ,Ph : 724-515-55272                           ,,,212.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 724-515-5273                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1388.0,PUMP IT UP MANAGEMENT LLC                    ,SAME                                         ,RANDY BAKER                                  ,Net 30,,Ck #6601,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1860 W. UNIVERSITY DR.                       ,                                             ,Ph : 480-371-1217                            ,,,2/15/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,SUITE 108                                    ,                                             ,                                             ,,,"1,500.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"TEMPE, AZ 85281                              ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1389.0,EXTERIOR SHEET METAL INC                     ,SAME                                         ,BRYAN MILLER                                 ,Net 30,14657,Ck #1389,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1101 N MAIN STREET                           ,                                             ,Ph : 986 4366                                ,,2/15/17,3/7/17,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"GRIMES, IA 50111                             ",                                             ,Fax: 986 3373                                ,,,"1,700.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1390.0,CROW SIGNS                                   ,SAME                                         ,STEVE CROW                                   ,Net 30,4558,Ck #1390,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,1513 ALASKA CIRCLE                           ,                                             ,Ph : 850 258 5368                            ,,3/10/10,4/12/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"LYNN HAVEN, FL 32466                         ",                                             ,Fax: 850 265 5525                            ,,,"1,000.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1392.0,ACCEL SIGN GROUP                             ,SAME                                         ,JACK HARNICK                                 ,Net 30,7373,Ck #1392,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,5600 HARRISON ST                             ,                                             ,JACK@ACCELSIGNGROUP.COM                      ,,4/23/12,8/2/12,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"PITTSBURGH, PA 15201                         ",                                             ,Ph : 412 781 7735                            ,,,285.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: 412 781 7757                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1393.0,"RONS CUSTOM LETTERING SERVICE, INC           ",SAME                                         ,RON                                          ,Net 30,4577,Ck #1393,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,6229 S.90TH                                  ,                                             ,Ph : 402 592 4817                            ,,3/15/10,5/5/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"OMAHA, NE 68127                              ",                                             ,                                             ,,,"1,184.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1394.0,EVERBRITE                                    ,SAME                                         ,TERRY LOUGE                                  ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,315 MARION AVE                               ,                                             ,Ph : 888-857-4078                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"SOUTH MILWAUKEE, WI 53172                    ",                                             ,Fax: 877-430-7363                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1395.0,JOE PHILLIPS                                 ,SAME                                         ,                                             ,Net 30,,Ck #1395,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,3209 86TH ST.                                ,                                             ,                                             ,,,1/28/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,APT #217                                     ,                                             ,                                             ,,,28.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"URBANDALE, IA 50322                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1396.0,AUTOMATED TECHNOLOGIES INSTITUTE             ,SAME                                         ,                                             ,Net 30,,Ck #6753,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,200 NE AURORA                                ,                                             ,                                             ,,,3/29/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50313                         ",                                             ,                                             ,,,100.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,1397.0,NEON SPECIALTIES                             ,SAME                                         ,CHARLY CONN                                  ,Net 30,25248,Ck #1397,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,209 MAXWELTON DR                             ,                                             ,neonspecialties@gmail.com                    ,,7/14/25,7/15/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,"DES MOINES, IA 50315                         ",                                             ,Ph : 515 201 9939                            ,,,50.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
,,                                             ,                                             ,Fax: neonspecialties@gmail.com               ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:07:09.430938
