inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,,"WEST DES MOINES, IA 50265-1542               ",                                             ,                                             ,,,175.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1365.0,PREFERRED PROPERTIES                         ,SAME                                         ,                                             ,Net 30,,Ck #6236,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2155 NW 94TH ST.                             ,                                             ,                                             ,,,11/9/09,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CLIVE, IA 50325                              ",                                             ,                                             ,,,117.92,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1366.0,GIT N GO                                     ,SAME                                         ,                                             ,Net 30,,Ck #7591,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2716 INDIANOLA ROAD                          ,                                             ,                                             ,,,11/23/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50315                         ",                                             ,                                             ,,,300.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1367.0,COPY SYSTEMS INC.                            ,SAME                                         ,Ph : 515 262 2100                            ,Net 30,7819,Ck #1367,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,920 E 21ST STREET                            ,                                             ,Fax: 515 261 3669                            ,,8/28/12,1/25/25,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50317                         ",                                             ,                                             ,,,228.18,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1369.0,SCHRODER MASONRY                             ,SAME                                         ,ALLEN SCHROEDER                              ,Net 30,8942,Ck #1369,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,1120 RAILROAD                                ,                                             ,Ph : 223 7444                                ,,6/20/13,6/26/13,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"WEST DES MOINE, IA 50265                     ",                                             ,Fax: 223 7445                                ,,,"3,094.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1370.0,BAUER BUILT TIRE                             ,SAME                                         ,Ph : 515 266 7128                            ,Net 30,,Ck #1370,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,5201 NE 15TH ST.                             ,                                             ,                                             ,,4/4/23,4/5/23,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50313                         ",                                             ,                                             ,,,584.72,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1371.0,MARK LILE                                    ,SAME                                         ,                                             ,Net 30,,Ck #9914,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,4411 SE 14TH ST.                             ,                                             ,                                             ,,,9/24/12,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50315                         ",                                             ,                                             ,,,20.95,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1372.0,AUDRAIN COUNTY CONCRETE                      ,SAME                                         ,DANNY                                        ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,15748 U S 54                                 ,                                             ,Ph : 573 581 3226                            ,,12/11/09,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"MEXICO, MO 65269                             ",                                             ,Fax: 573 581 0382                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1375.0,TISCHCO SIGNS                                ,SAME                                         ,Ph : 231-755-5529                            ,Net 30,4336,Ck #1375,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2107 HENRY ST.                               ,                                             ,Fax: 231-755-0959                            ,,12/17/09,12/28/09,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"MUSKEGON, MI 49441                           ",                                             ,                                             ,,,329.03,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1377.0,CITY OF SIOUX CITY                           ,SAME                                         ,                                             ,Net 30,,Ck #19376,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,405 6TH STREET                               ,                                             ,                                             ,,,5/16/19,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 447                                   ,                                             ,                                             ,,,50.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"SIOUX CITY, IA 51102                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1378.0,DONALDSON EXCAVATING                         ,SAME                                         ,DARREN DONALDSON                             ,Net 30,4394,Ck #1378,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,7525 AUDRAIN RD 341                          ,                                             ,Ph : 573 473 5575                            ,,1/12/10,2/17/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"MEXICO, MO 65265                             ",                                             ,                                             ,,,150.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1379.0,QUALITY HOUSE PAINTING INC                   ,SAME                                         ,ERIC MILLER                                  ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,15819 RIDGEMONT DR                           ,                                             ,MILLER4771@MCHSI.COM                         ,,1/22/10,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"URBANDALE, IA 50323                          ",                                             ,Ph : 515 779 2265                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: 515 334 5116                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1381.0,CRANE RENTAL AND RIGGING                     ,CRANE RENTAL AND RIGGING                     ,DAVE BUNCE                                   ,Net 30,10799,Ck #1381,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,5125 BEISSER DR                              ,PO BOX 30028                                 ,D.BUNCE@CRANERENT.COM                        ,,8/13/14,8/25/14,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"GRIMES, IA 50111                             ","OMAHA, NE 68103-1128                         ",Ph : 986 5701                                ,,,"4,135.00",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1382.0,UNITED RENTALS                               ,SAME                                         ,BEN                                          ,Net 30,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,5330 NE 22ND ST                              ,                                             ,Ph : 515 265 5608                            ,,1/23/10,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA, IA 50323                     ",                                             ,Fax: 515 265 5689                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1383.0,ATLAS SIGN & AWNING                          ,SAME                                         ,KEVIN MCDONALD                               ,Net 30,4447,Ck #1383,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,26697 GLOUCSTER WAY                          ,                                             ,KEVIN@ATASSIGNAWNING.COM                     ,,1/28/10,4/28/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"LANGLEY,CANADA, BC V4W 3S8, BC V4W3S8        ",                                             ,Ph : 604 856 7983                            ,,,"2,299.50",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: 604 856 7625                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1386.0,PARAMOUNT SIGN CONTRACTORS                   ,SAME                                         ,BUTCH BAINBRIDGE                             ,Net 30,4458,Ck #1386,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,2701 ROAD                                    ,                                             ,Ph : 707 485 7555                            ,,2/1/10,4/2/10,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"REDWOOD VALLEY, CA 95470                     ",                                             ,Fax: 707 485 5081                            ,,,"2,137.83",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
